0.042000,-3.524072,-3.522168,-3.523476,-3.537113,-3.524488,-3.524737,-3.525094,-3.524835,-4.000136,-3.979716,-4.000921,-3.985383,-4.002085,-3.984116,-4.004644,-3.978172,-0.059605,0.033528,-0.081956,0.379980,-0.178814
0.044000,-3.524126,-3.522209,-3.523538,-3.537159,-3.524521,-3.524786,-3.525148,-3.524884,-4.000208,-3.979834,-4.001024,-3.985485,-4.002234,-3.984229,-4.004803,-3.978316,-0.059605,0.033528,-0.081956,0.379980,-0.178814
0.046000,-3.524239,-3.522315,-3.523661,-3.537278,-3.524657,-3.524899,-3.525271,-3.525002,-4.000336,-3.979972,-4.001162,-3.985634,-4.002372,-3.984331,-4.004977,-3.978449,-0.059605,0.033528,-0.081956,0.379980,-0.178814
0.048000,-3.524324,-3.522410,-3.523740,-3.537349,-3.524727,-3.524986,-3.525354,-3.525099,-4.000449,-3.980070,-4.001234,-3.985696,-4.002459,-3.984403,-4.005039,-3.978531,-0.059605,0.033528,-0.081956,0.379980,-0.178814
0.050000,-3.524342,-3.522405,-3.523761,-3.537365,-3.524724,-3.525004,-3.525356,-3.525117,-4.000408,-3.980034,-4.001193,-3.985665,-4.002408,-3.984378,-4.005013,-3.978485,-0.134110,-0.100583,0.007451,-0.152737,-0.156462
0.052000,-3.524298,-3.522366,-3.523697,-3.537319,-3.524678,-3.524948,-3.525312,-3.525045,-4.000336,-3.979911,-4.001085,-3.985572,-4.002275,-3.984275,-4.004900,-3.978372,-0.134110,-0.100583,0.007451,-0.152737,-0.156462
0.054000,-3.524182,-3.522240,-3.523574,-3.537198,-3.524539,-3.524830,-3.525181,-3.524909,-4.000203,-3.979772,-4.000947,-3.985419,-4.002085,-3.984116,-4.004731,-3.978188,-0.134110,-0.100583,0.007451,-0.152737,-0.156462
0.056000,-3.524080,-3.522140,-3.523491,-3.537128,-3.524447,-3.524740,-3.525092,-3.524809,-4.000131,-3.979706,-4.000895,-3.985326,-4.002018,-3.984003,-4.004695,-3.978090,-0.134110,-0.100583,0.007451,-0.152737,-0.156462
0.058000,-3.524062,-3.522107,-3.523473,-3.537108,-3.524413,-3.524706,-3.525071,-3.524783,-4.000136,-3.979706,-4.000895,-3.985321,-4.002049,-3.984034,-4.004700,-3.978147,-0.134110,-0.100583,0.007451,-0.152737,-0.156462
0.060000,-3.524085,-3.522125,-3.523514,-3.537131,-3.524462,-3.524745,-3.525107,-3.524819,-4.000218,-3.979839,-4.000983,-3.985393,-4.002172,-3.984095,-4.004788,-3.978275,-0.435859,-0.070781,0.204891,-0.011176,-0.089407
0.062000,-3.524198,-3.522233,-3.523607,-3.537221,-3.524570,-3.524860,-3.525207,-3.524917,-4.000342,-3.979993,-4.001090,-3.985542,-4.002316,-3.984244,-4.004931,-3.978393,-0.435859,-0.070781,0.204891,-0.011176,-0.089407
0.064000,-3.524324,-3.522346,-3.523722,-3.537319,-3.524693,-3.524958,-3.525318,-3.525027,-4.000418,-3.980085,-4.001142,-3.985629,-4.002388,-3.984357,-4.004993,-3.978516,-0.435859,-0.070781,0.204891,-0.011176,-0.089407
0.066000,-3.524321,-3.522376,-3.523753,-3.537337,-3.524740,-3.524986,-3.525338,-3.525038,-4.000388,-3.980014,-4.001126,-3.985624,-4.002357,-3.984301,-4.004972,-3.978470,-0.435859,-0.070781,0.204891,-0.011176,-0.089407
0.068000,-3.524275,-3.522335,-3.523717,-3.537303,-3.524696,-3.524950,-3.525300,-3.525012,-4.000295,-3.979901,-4.001029,-3.985567,-4.002249,-3.984244,-4.004875,-3.978367,-0.435859,-0.070781,0.204891,-0.011176,-0.089407
0.070000,-3.524146,-3.522230,-3.523607,-3.537213,-3.524580,-3.524824,-3.525189,-3.524912,-4.000162,-3.979757,-4.000880,-3.985413,-4.002090,-3.984121,-4.004700,-3.978229,-0.160187,0.175089,-0.152737,0.201166,-0.067055
0.072000,-3.524023,-3.522102,-3.523489,-3.537087,-3.524444,-3.524691,-3.525066,-3.524791,-4.000044,-3.979598,-4.000783,-3.985280,-4.001998,-3.983998,-4.004598,-3.978106,-0.160187,0.175089,-0.152737,0.201166,-0.067055
0.074000,-3.523984,-3.522066,-3.523443,-3.537044,-3.524411,-3.524650,-3.525040,-3.524745,-4.000085,-3.979634,-4.000788,-3.985316,-4.001972,-3.984024,-4.004608,-3.978090,-0.160187,0.175089,-0.152737,0.201166,-0.067055
0.076000,-3.524064,-3.522135,-3.523507,-3.537098,-3.524457,-3.524717,-3.525094,-3.524796,-4.000218,-3.979752,-4.000921,-3.985383,-4.002065,-3.984126,-4.004706,-3.978198,-0.160187,0.175089,-0.152737,0.201166,-0.067055
0.078000,-3.524177,-3.522240,-3.523609,-3.537185,-3.524557,-3.524840,-3.525205,-3.524899,-4.000326,-3.979896,-4.001106,-3.985552,-4.002244,-3.984229,-4.004870,-3.978352,-0.160187,0.175089,-0.152737,0.201166,-0.067055
0.080000,-3.524270,-3.522343,-3.523692,-3.537265,-3.524642,-3.524925,-3.525284,-3.524979,-4.000408,-3.980013,-4.001193,-3.985649,-4.002316,-3.984311,-4.004952,-3.978419,-0.100583,0.078231,-0.230968,-0.316650,-0.093132
0.082000,-3.524282,-3.522353,-3.523694,-3.537272,-3.524655,-3.524937,-3.525277,-3.524997,-4.000357,-3.979993,-4.001152,-3.985598,-4.002311,-3.984285,-4.004875,-3.978383,-0.100583,0.078231,-0.230968,-0.316650,-0.093132
0.084000,-3.524198,-3.522279,-3.523607,-3.537206,-3.524583,-3.524866,-3.525199,-3.524919,-4.000183,-3.979819,-4.001008,-3.985444,-4.002136,-3.984121,-4.004721,-3.978224,-0.100583,0.078231,-0.230968,-0.316650,-0.093132
0.086000,-3.524044,-3.522140,-3.523466,-3.537095,-3.524444,-3.524714,-3.525071,-3.524791,-4.000034,-3.979629,-4.000829,-3.985244,-4.001931,-3.983952,-4.004552,-3.978044,-0.100583,0.078231,-0.230968,-0.316650,-0.093132
0.088000,-3.523884,-3.521978,-3.523312,-3.536954,-3.524311,-3.524568,-3.524932,-3.524660,-3.999911,-3.979480,-4.000665,-3.985111,-4.001767,-3.983829,-4.004393,-3.977901,-0.100583,0.078231,-0.230968,-0.316650,-0.093132
0.090000,-3.523877,-3.521953,-3.523286,-3.536943,-3.524275,-3.524555,-3.524932,-3.524627,-3.999967,-3.979521,-4.000721,-3.985147,-4.001818,-3.983860,-4.004480,-3.977936,-0.275671,0.238419,-0.134110,-0.152737,-0.152737
0.092000,-3.523946,-3.522027,-3.523371,-3.537013,-3.524342,-3.524627,-3.525004,-3.524691,-4.000116,-3.979655,-4.000865,-3.985316,-4.001993,-3.984034,-4.004659,-3.978106,-0.275671,0.238419,-0.134110,-0.152737,-0.152737
0.094000,-3.524082,-3.522140,-3.523471,-3.537103,-3.524478,-3.524768,-3.525125,-3.524817,-4.000285,-3.979860,-4.001024,-3.985496,-4.002218,-3.984183,-4.004844,-3.978254,-0.275671,0.238419,-0.134110,-0.152737,-0.152737
0.096000,-3.524221,-3.522292,-3.523635,-3.537234,-3.524619,-3.524909,-3.525259,-3.524953,-4.000393,-3.979978,-4.001183,-3.985639,-4.002388,-3.984342,-4.005003,-3.978449,-0.275671,0.238419,-0.134110,-0.152737,-0.152737
0.098000,-3.524259,-3.522330,-3.523658,-3.537267,-3.524686,-3.524966,-3.525297,-3.525014,-4.000383,-3.979988,-4.001142,-3.985614,-4.002388,-3.984336,-4.004952,-3.978413,-0.275671,0.238419,-0.134110,-0.152737,-0.152737
0.100000,-3.524151,-3.522225,-3.523561,-3.537185,-3.524593,-3.524863,-3.525202,-3.524912,-4.000218,-3.979819,-4.000967,-3.985439,-4.002224,-3.984162,-4.004762,-3.978275,0.007451,-0.137836,0.070781,-0.137836,0.085682
0.102000,-3.523997,-3.522089,-3.523437,-3.537067,-3.524462,-3.524727,-3.525084,-3.524773,-4.000034,-3.979639,-4.000772,-3.985239,-4.001998,-3.983988,-4.004531,-3.978095,0.007451,-0.137836,0.070781,-0.137836,0.085682
0.104000,-3.523882,-3.521963,-3.523312,-3.536946,-3.524303,-3.524578,-3.524940,-3.524637,-3.999916,-3.979496,-4.000624,-3.985095,-4.001844,-3.983834,-4.004367,-3.977942,0.007451,-0.137836,0.070781,-0.137836,0.085682
0.106000,-3.523792,-3.521863,-3.523252,-3.536854,-3.524218,-3.524472,-3.524845,-3.524544,-3.999854,-3.979419,-4.000583,-3.985070,-4.001793,-3.983793,-4.004341,-3.977885,0.007451,-0.137836,0.070781,-0.137836,0.085682
0.108000,-3.523848,-3.521914,-3.523265,-3.536884,-3.524236,-3.524508,-3.524876,-3.524580,-3.999947,-3.979501,-4.000644,-3.985126,-4.001865,-3.983875,-4.004439,-3.977957,0.007451,-0.137836,0.070781,-0.137836,0.085682
0.110000,-3.523949,-3.522001,-3.523365,-3.536979,-3.524334,-3.524604,-3.524976,-3.524675,-4.000080,-3.979670,-4.000818,-3.985316,-4.002024,-3.984044,-4.004608,-3.978116,-0.085682,-0.018626,-0.171363,0.096858,0.111759
0.112000,-3.524072,-3.522112,-3.523468,-3.537095,-3.524488,-3.524740,-3.525117,-3.524819,-4.000259,-3.979875,-4.001003,-3.985470,-4.002208,-3.984193,-4.004813,-3.978280,-0.085682,-0.018626,-0.171363,0.096858,0.111759
0.114000,-3.524169,-3.522222,-3.523581,-3.537231,-3.524596,-3.524850,-3.525235,-3.524925,-4.000331,-3.979962,-4.001095,-3.985547,-4.002290,-3.984265,-4.004870,-3.978383,-0.085682,-0.018626,-0.171363,0.096858,0.111759
0.116000,-3.524198,-3.522258,-3.523607,-3.537242,-3.524634,-3.524868,-3.525251,-3.524937,-4.000301,-3.979947,-4.001095,-3.985531,-4.002270,-3.984239,-4.004859,-3.978352,-0.085682,-0.018626,-0.171363,0.096858,0.111759
0.118000,-3.524149,-3.522197,-3.523548,-3.537185,-3.524557,-3.524817,-3.525179,-3.524891,-4.000203,-3.979798,-4.000962,-3.985398,-4.002100,-3.984080,-4.004700,-3.978198,-0.085682,-0.018626,-0.171363,0.096858,0.111759
0.120000,-3.524005,-3.522071,-3.523437,-3.537031,-3.524388,-3.524645,-3.525022,-3.524722,-3.999982,-3.979583,-4.000731,-3.985188,-4.001916,-3.983885,-4.004480,-3.977962,-0.223517,0.003725,-0.029802,0.130385,0.290573
0.122000,-3.523871,-3.521924,-3.523286,-3.536892,-3.524252,-3.524508,-3.524878,-3.524593,-3.999865,-3.979439,-4.000608,-3.985080,-4.001798,-3.983778,-4.004347,-3.977798,-0.223517,0.003725,-0.029802,0.130385,0.290573
0.124000,-3.523797,-3.521837,-3.523234,-3.536838,-3.524185,-3.524442,-3.524824,-3.524539,-3.999854,-3.979429,-4.000598,-3.985044,-4.001793,-3.983803,-4.004306,-3.977818,-0.223517,0.003725,-0.029802,0.130385,0.290573
0.126000,-3.523828,-3.521883,-3.523260,-3.536861,-3.524208,-3.524465,-3.524860,-3.524565,-3.999936,-3.979542,-4.000690,-3.985116,-4.001880,-3.983921,-4.004403,-3.977926,-0.223517,0.003725,-0.029802,0.130385,0.290573
0.128000,-3.523918,-3.521960,-3.523319,-3.536946,-3.524295,-3.524552,-3.524950,-3.524647,-4.000065,-3.979644,-4.000813,-3.985260,-4.002018,-3.984070,-4.004526,-3.978075,-0.223517,0.003725,-0.029802,0.130385,0.290573
0.130000,-3.524013,-3.522078,-3.523417,-3.537049,-3.524419,-3.524668,-3.525063,-3.524745,-4.000162,-3.979762,-4.000921,-3.985342,-4.002100,-3.984162,-4.004649,-3.978224,0.156462,0.108033,-0.081956,-0.230968,-0.104308
0.132000,-3.524098,-3.522140,-3.523468,-3.537090,-3.524478,-3.524732,-3.525130,-3.524804,-4.000147,-3.979757,-4.000890,-3.985337,-4.002070,-3.984136,-4.004644,-3.978239,0.156462,0.108033,-0.081956,-0.230968,-0.104308
0.134000,-3.524051,-3.522099,-3.523443,-3.537049,-3.524457,-3.524704,-3.525097,-3.524773,-4.000059,-3.979675,-4.000813,-3.985265,-4.001998,-3.984034,-4.004577,-3.978157,0.156462,0.108033,-0.081956,-0.230968,-0.104308
0.136000,-3.524000,-3.522053,-3.523404,-3.537010,-3.524406,-3.524645,-3.525045,-3.524735,-3.999962,-3.979588,-4.000736,-3.985162,-4.001885,-3.983901,-4.004506,-3.978090,0.156462,0.108033,-0.081956,-0.230968,-0.104308
0.138000,-3.523931,-3.521989,-3.523376,-3.536951,-3.524329,-3.524578,-3.524979,-3.524691,-3.999900,-3.979526,-4.000670,-3.985116,-4.001788,-3.983844,-4.004434,-3.977988,0.156462,0.108033,-0.081956,-0.230968,-0.104308
0.140000,-3.523902,-3.521978,-3.523353,-3.536946,-3.524316,-3.524557,-3.524963,-3.524660,-3.999926,-3.979562,-4.000706,-3.985167,-4.001844,-3.983880,-4.004485,-3.977988,-0.197440,0.245869,-0.018626,-0.115484,-0.257045
0.142000,-3.523956,-3.522040,-3.523409,-3.537021,-3.524380,-3.524611,-3.525032,-3.524717,-4.000044,-3.979670,-4.000808,-3.985295,-4.001988,-3.983988,-4.004598,-3.978106,-0.197440,0.245869,-0.018626,-0.115484,-0.257045
0.144000,-3.524062,-3.522135,-3.523497,-3.537110,-3.524478,-3.524701,-3.525117,-3.524814,-4.000162,-3.979808,-4.000921,-3.985449,-4.002111,-3.984126,-4.004731,-3.978224,-0.197440,0.245869,-0.018626,-0.115484,-0.257045
0.146000,-3.524162,-3.522235,-3.523579,-3.537206,-3.524591,-3.524817,-3.525205,-3.524896,-4.000259,-3.979921,-4.001029,-3.985562,-4.002254,-3.984239,-4.004865,-3.978372,-0.197440,0.245869,-0.018626,-0.115484,-0.257045
0.148000,-3.524185,-3.522281,-3.523617,-3.537260,-3.524640,-3.524850,-3.525235,-3.524945,-4.000306,-3.979931,-4.001075,-3.985537,-4.002229,-3.984213,-4.004844,-3.978424,-0.197440,0.245869,-0.018626,-0.115484,-0.257045
0.150000,-3.524180,-3.522248,-3.523589,-3.537242,-3.524627,-3.524840,-3.525210,-3.524927,-4.000239,-3.979885,-4.000988,-3.985444,-4.002131,-3.984142,-4.004777,-3.978347,-0.182539,0.026077,-0.275671,0.156462,-0.178814
0.152000,-3.524046,-3.522143,-3.523486,-3.537116,-3.524511,-3.524732,-3.525099,-3.524812,-4.000100,-3.979747,-4.000839,-3.985295,-4.002029,-3.984034,-4.004623,-3.978203,-0.182539,0.026077,-0.275671,0.156462,-0.178814
0.154000,-3.523928,-3.522017,-3.523365,-3.536990,-3.524365,-3.524604,-3.524989,-3.524696,-3.999962,-3.979562,-4.000706,-3.985131,-4.001854,-3.983901,-4.004444,-3.978044,-0.182539,0.026077,-0.275671,0.156462,-0.178814
0.156000,-3.523851,-3.521958,-3.523304,-3.536892,-3.524285,-3.524532,-3.524917,-3.524614,-3.999911,-3.979526,-4.000665,-3.985157,-4.001824,-3.983870,-4.004398,-3.977977,-0.182539,0.026077,-0.275671,0.156462,-0.178814
0.158000,-3.523846,-3.521958,-3.523301,-3.536895,-3.524277,-3.524526,-3.524930,-3.524606,-3.999998,-3.979583,-4.000711,-3.985213,-4.001900,-3.983936,-4.004444,-3.978029,-0.182539,0.026077,-0.275671,0.156462,-0.178814
0.160000,-3.524010,-3.522104,-3.523435,-3.537033,-3.524388,-3.524663,-3.525058,-3.524727,-4.000183,-3.979757,-4.000952,-3.985465,-4.002100,-3.984136,-4.004665,-3.978234,-0.208616,0.156462,-0.275671,-0.163913,-0.394881
0.162000,-3.524157,-3.522253,-3.523586,-3.537200,-3.524560,-3.524819,-3.525217,-3.524878,-4.000357,-3.979942,-4.001116,-3.985613,-4.002285,-3.984311,-4.004849,-3.978383,-0.208616,0.156462,-0.275671,-0.163913,-0.394881
0.164000,-3.524249,-3.522307,-3.523648,-3.537283,-3.524624,-3.524901,-3.525284,-3.524966,-4.000413,-3.980024,-4.001172,-3.985665,-4.002372,-3.984352,-4.004906,-3.978424,-0.208616,0.156462,-0.275671,-0.163913,-0.394881
0.166000,-3.524264,-3.522340,-3.523676,-3.537301,-3.524645,-3.524922,-3.525297,-3.524994,-4.000342,-3.979983,-4.001126,-3.985634,-4.002321,-3.984331,-4.004865,-3.978357,-0.208616,0.156462,-0.275671,-0.163913,-0.394881
0.168000,-3.524133,-3.522217,-3.523563,-3.537193,-3.524532,-3.524799,-3.525174,-3.524889,-4.000152,-3.979788,-4.000911,-3.985408,-4.002121,-3.984147,-4.004654,-3.978157,-0.208616,0.156462,-0.275671,-0.163913,-0.394881
0.170000,-3.524000,-3.522099,-3.523440,-3.537051,-3.524401,-3.524655,-3.525030,-3.524773,-4.000008,-3.979629,-4.000716,-3.985280,-4.001983,-3.983967,-4.004506,-3.977993,-0.156462,0.111759,-0.152737,0.014901,-0.335276
0.172000,-3.523907,-3.522019,-3.523327,-3.536936,-3.524295,-3.524552,-3.524940,-3.524657,-3.999947,-3.979531,-4.000659,-3.985193,-4.001865,-3.983880,-4.004439,-3.977875,-0.156462,0.111759,-0.152737,0.014901,-0.335276
0.174000,-3.523902,-3.521971,-3.523294,-3.536908,-3.524272,-3.524526,-3.524902,-3.524622,-3.999982,-3.979547,-4.000690,-3.985219,-4.001844,-3.983865,-4.004500,-3.977931,-0.156462,0.111759,-0.152737,0.014901,-0.335276
0.176000,-3.523979,-3.522055,-3.523365,-3.536972,-3.524349,-3.524614,-3.524989,-3.524681,-4.000095,-3.979660,-4.000870,-3.985352,-4.001962,-3.983993,-4.004644,-3.978080,-0.156462,0.111759,-0.152737,0.014901,-0.335276
0.178000,-3.524074,-3.522145,-3.523481,-3.537108,-3.524480,-3.524742,-3.525125,-3.524799,-4.000229,-3.979834,-4.001060,-3.985465,-4.002095,-3.984121,-4.004772,-3.978244,-0.156462,0.111759,-0.152737,0.014901,-0.335276
0.180000,-3.524175,-3.522251,-3.523599,-3.537200,-3.524598,-3.524853,-3.525241,-3.524912,-4.000316,-3.979916,-4.001136,-3.985526,-4.002208,-3.984218,-4.004854,-3.978393,-0.216067,0.189990,-0.096858,-0.081956,-0.096858
0.182000,-3.524187,-3.522279,-3.523635,-3.537229,-3.524627,-3.524878,-3.525284,-3.524935,-4.000290,-3.979880,-4.001095,-3.985475,-4.002198,-3.984198,-4.004793,-3.978352,-0.216067,0.189990,-0.096858,-0.081956,-0.096858
0.184000,-3.524108,-3.522217,-3.523558,-3.537154,-3.524562,-3.524817,-3.525215,-3.524881,-4.000177,-3.979767,-4.000931,-3.985357,-4.002090,-3.984101,-4.004695,-3.978224,-0.216067,0.189990,-0.096858,-0.081956,-0.096858
0.186000,-3.524002,-3.522099,-3.523430,-3.537039,-3.524447,-3.524704,-3.525094,-3.524755,-4.000013,-3.979598,-4.000731,-3.985224,-4.001921,-3.983972,-4.004552,-3.978054,-0.216067,0.189990,-0.096858,-0.081956,-0.096858
0.188000,-3.523925,-3.521996,-3.523335,-3.536954,-3.524347,-3.524604,-3.524994,-3.524670,-3.999926,-3.979521,-4.000644,-3.985162,-4.001859,-3.983895,-4.004470,-3.977978,-0.216067,0.189990,-0.096858,-0.081956,-0.096858
0.190000,-3.523905,-3.521983,-3.523296,-3.536933,-3.524334,-3.524580,-3.524958,-3.524660,-3.999936,-3.979557,-4.000680,-3.985234,-4.001900,-3.983931,-4.004516,-3.978060,-0.305474,-0.089407,-0.018626,-0.081956,-0.178814
0.192000,-3.523959,-3.522027,-3.523335,-3.536977,-3.524380,-3.524609,-3.524999,-3.524688,-4.000024,-3.979639,-4.000803,-3.985296,-4.001977,-3.984018,-4.004634,-3.978172,-0.305474,-0.089407,-0.018626,-0.081956,-0.178814
0.194000,-3.524082,-3.522153,-3.523489,-3.537113,-3.524493,-3.524719,-3.525102,-3.524822,-4.000224,-3.979834,-4.000947,-3.985460,-4.002167,-3.984183,-4.004818,-3.978352,-0.305474,-0.089407,-0.018626,-0.081956,-0.178814
0.196000,-3.524218,-3.522266,-3.523617,-3.537252,-3.524616,-3.524840,-3.525207,-3.524935,-4.000362,-3.979988,-4.001095,-3.985567,-4.002265,-3.984311,-4.004947,-3.978454,-0.305474,-0.089407,-0.018626,-0.081956,-0.178814
0.198000,-3.524275,-3.522330,-3.523699,-3.537316,-3.524665,-3.524894,-3.525276,-3.524984,-4.000408,-3.980003,-4.001111,-3.985588,-4.002275,-3.984301,-4.004962,-3.978424,-0.305474,-0.089407,-0.018626,-0.081956,-0.178814
0.200000,-3.524308,-3.522340,-3.523702,-3.537349,-3.524683,-3.524901,-3.525297,-3.525015,-4.000372,-3.979983,-4.001075,-3.985593,-4.002259,-3.984285,-4.004926,-3.978383,-0.037253,-0.074506,-0.216067,-0.216067,0.067055
0.202000,-3.524267,-3.522299,-3.523666,-3.537301,-3.524642,-3.524873,-3.525269,-3.524966,-4.000229,-3.979844,-4.000983,-3.985506,-4.002152,-3.984147,-4.004793,-3.978260,-0.037253,-0.074506,-0.216067,-0.216067,0.067055
0.204000,-3.524162,-3.522215,-3.523579,-3.537185,-3.524560,-3.524799,-3.525194,-3.524891,-4.000116,-3.979716,-4.000880,-3.985398,-4.002034,-3.984029,-4.004690,-3.978152,-0.037253,-0.074506,-0.216067,-0.216067,0.067055
0.206000,-3.524087,-3.522117,-3.523514,-3.537110,-3.524475,-3.524729,-3.525122,-3.524819,-4.000059,-3.979690,-4.000885,-3.985337,-4.002003,-3.984044,-4.004654,-3.978106,-0.037253,-0.074506,-0.216067,-0.216067,0.067055
0.208000,-3.524062,-3.522091,-3.523471,-3.537069,-3.524411,-3.524714,-3.525089,-3.524781,-4.000049,-3.979690,-4.000870,-3.985342,-4.002008,-3.984044,-4.004623,-3.978085,-0.037253,-0.074506,-0.216067,-0.216067,0.067055
0.210000,-3.524036,-3.522081,-3.523466,-3.537080,-3.524401,-3.524722,-3.525071,-3.524760,-4.000090,-3.979737,-4.000926,-3.985378,-4.002075,-3.984070,-4.004644,-3.978131,-0.163913,-0.096858,0.026077,0.040978,-0.074506
0.212000,-3.524067,-3.522125,-3.523504,-3.537123,-3.524421,-3.524747,-3.525112,-3.524796,-4.000106,-3.979819,-4.000972,-3.985434,-4.002111,-3.984157,-4.004716,-3.978172,-0.163913,-0.096858,0.026077,0.040978,-0.074506
0.214000,-3.524105,-3.522202,-3.523548,-3.537172,-3.524478,-3.524807,-3.525171,-3.524835,-4.000157,-3.979803,-4.000942,-3.985470,-4.002136,-3.984167,-4.004726,-3.978208,-0.163913,-0.096858,0.026077,0.040978,-0.074506
