0.000000,-3.520065,-3.518138,-3.519481,-3.533067,-3.520486,-3.520704,-3.521069,-3.520784,-3.995685,-3.975259,-3.996454,-3.980972,-3.997654,-3.979737,-4.000239,-3.973762,-0.000000,0.000000,-0.000000,0.000000,-0.000000
0.002000,-3.520067,-3.518148,-3.519487,-3.533083,-3.520489,-3.520720,-3.521072,-3.520794,-3.995665,-3.975254,-3.996449,-3.980983,-3.997624,-3.979706,-4.000234,-3.973752,-0.000000,0.000000,-0.000000,0.000000,-0.000000
0.004000,-3.520026,-3.518097,-3.519446,-3.533034,-3.520435,-3.520681,-3.521038,-3.520766,-3.995547,-3.975167,-3.996316,-3.980895,-3.997506,-3.979593,-4.000167,-3.973665,-0.000000,0.000000,-0.000000,0.000000,-0.000000
0.006000,-3.519934,-3.517979,-3.519343,-3.532929,-3.520319,-3.520589,-3.520925,-3.520650,-3.995403,-3.975003,-3.996136,-3.980721,-3.997295,-3.979372,-3.999983,-3.973516,-0.000000,0.000000,0.000000,0.000000,0.000000
0.008000,-3.519859,-3.517907,-3.519253,-3.532852,-3.520216,-3.520491,-3.520835,-3.520573,-3.995357,-3.974942,-3.996090,-3.980639,-3.997234,-3.979290,-3.999916,-3.973429,-0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,-3.519823,-3.517868,-3.519235,-3.532813,-3.520193,-3.520473,-3.520822,-3.520548,-3.995372,-3.974952,-3.996075,-3.980670,-3.997239,-3.979290,-3.999947,-3.973444,-0.000000,0.000000,0.000000,0.000000,0.000000
0.012000,-3.519859,-3.517925,-3.519284,-3.532882,-3.520250,-3.520535,-3.520892,-3.520594,-3.995501,-3.975060,-3.996203,-3.980762,-3.997357,-3.979424,-4.000034,-3.973526,-0.000000,0.000000,0.000000,0.000000,0.000000
0.014000,-3.519980,-3.518069,-3.519415,-3.533001,-3.520383,-3.520638,-3.521031,-3.520730,-3.995670,-3.975254,-3.996413,-3.980942,-3.997572,-3.979670,-4.000249,-3.973690,-0.000000,0.000000,0.000000,0.000000,0.000000
0.016000,-3.520108,-3.518190,-3.519564,-3.533129,-3.520509,-3.520758,-3.521174,-3.520879,-3.995762,-3.975372,-3.996485,-3.981075,-3.997747,-3.979798,-4.000362,-3.973829,-0.000000,0.000000,0.000000,0.000000,0.000000
0.018000,-3.520175,-3.518249,-3.519631,-3.533180,-3.520576,-3.520815,-3.521244,-3.520935,-3.995803,-3.975413,-3.996526,-3.981106,-3.997788,-3.979829,-4.000367,-3.973860,-0.000000,0.000000,0.000000,0.000000,0.000000
0.020000,-3.520203,-3.518246,-3.519643,-3.533178,-3.520578,-3.520807,-3.521231,-3.520941,-3.995778,-3.975352,-3.996444,-3.981065,-3.997736,-3.979778,-4.000321,-3.973824,-0.000000,0.000000,0.000000,0.000000,0.000000
0.022000,-3.520113,-3.518151,-3.519546,-3.533080,-3.520463,-3.520717,-3.521136,-3.520853,-3.995654,-3.975203,-3.996265,-3.980916,-3.997608,-3.979619,-4.000131,-3.973675,-0.000000,0.000000,0.000000,0.000000,0.000000
0.024000,-3.520013,-3.518059,-3.519435,-3.532985,-3.520368,-3.520638,-3.521033,-3.520735,-3.995572,-3.975101,-3.996229,-3.980808,-3.997480,-3.979485,-4.000065,-3.973603,-0.000000,0.000000,0.000000,0.000000,0.000000
0.026000,-3.519957,-3.518020,-3.519379,-3.532949,-3.520329,-3.520594,-3.520984,-3.520686,-3.995547,-3.975070,-3.996213,-3.980762,-3.997424,-3.979460,-4.000100,-3.973562,-0.000000,0.000000,0.000000,0.000000,0.000000
0.028000,-3.519928,-3.518028,-3.519379,-3.532957,-3.520316,-3.520589,-3.520987,-3.520699,-3.995562,-3.975111,-3.996336,-3.980798,-3.997449,-3.979465,-4.000167,-3.973619,-0.000000,0.000000,0.000000,0.000000,0.000000
