0.000000, -3.520273
0.001000, -3.520244
0.002000, -3.520208
0.003000, -3.520160
0.004000, -3.520108
0.005000, -3.520065
0.006000, -3.520024
0.007000, -3.520016
0.008000, -3.520031
0.009000, -3.520052
0.010000, -3.520090
0.011000, -3.520121
0.012000, -3.520183
0.013000, -3.520221
0.014000, -3.520247
0.015000, -3.520262
0.016000, -3.520270
0.017000, -3.520265
0.018000, -3.520252
0.019000, -3.520219
0.020000, -3.520167
0.021000, -3.520103
0.022000, -3.520044
0.023000, -3.519998
0.024000, -3.519977
0.025000, -3.519964
0.026000, -3.519959
0.027000, -3.519990
0.028000, -3.520024
0.029000, -3.520077
0.030000, -3.520124
0.031000, -3.520180
0.032000, -3.520211
0.033000, -3.520221
0.034000, -3.520226
0.035000, -3.520214
0.036000, -3.520162
0.037000, -3.520119
0.038000, -3.520093
0.039000, -3.520054
0.040000, -3.520016
0.041000, -3.519972
0.042000, -3.519972
0.043000, -3.519975
0.044000, -3.519998
0.045000, -3.520031
0.046000, -3.520090
0.047000, -3.520137
0.048000, -3.520162
0.049000, -3.520198
0.050000, -3.520211
0.051000, -3.520206
0.052000, -3.520178
0.053000, -3.520152
0.054000, -3.520088
0.055000, -3.520044
0.056000, -3.520006
0.057000, -3.519990
0.058000, -3.519988
0.059000, -3.519998
0.060000, -3.520031
0.061000, -3.520075
0.062000, -3.520137
0.063000, -3.520201
0.064000, -3.520262
0.065000, -3.520298
0.066000, -3.520306
0.067000, -3.520298
0.068000, -3.520280
0.069000, -3.520237
0.070000, -3.520165
0.071000, -3.520113
0.072000, -3.520059
0.073000, -3.520011
0.074000, -3.519988
0.075000, -3.519988
0.076000, -3.519998
0.077000, -3.520041
0.078000, -3.520113
0.079000, -3.520170
0.080000, -3.520226
0.081000, -3.520301
0.082000, -3.520334
0.083000, -3.520342
0.084000, -3.520347
0.085000, -3.520296
0.086000, -3.520232
0.087000, -3.520170
0.088000, -3.520126
0.089000, -3.520070
0.090000, -3.520039
0.091000, -3.520018
0.092000, -3.520006
0.093000, -3.520039
0.094000, -3.520057
0.095000, -3.520116
0.096000, -3.520160
0.097000, -3.520198
0.098000, -3.520221
0.099000, -3.520247
0.100000, -3.520278
0.101000, -3.520278
0.102000, -3.520262
0.103000, -3.520234
0.104000, -3.520175
0.105000, -3.520124
0.106000, -3.520090
0.107000, -3.520054
0.108000, -3.520023
0.109000, -3.520029
0.110000, -3.520039
0.111000, -3.520059
0.112000, -3.520106
0.113000, -3.520129
0.114000, -3.520152
0.115000, -3.520175
0.116000, -3.520183
0.117000, -3.520170
0.118000, -3.520175
0.119000, -3.520162
0.120000, -3.520126
0.121000, -3.520095
0.122000, -3.520039
0.123000, -3.520013
0.124000, -3.519985
0.125000, -3.519993
0.126000, -3.520013
0.127000, -3.520041
0.128000, -3.520088
0.129000, -3.520142
0.130000, -3.520198
0.131000, -3.520247
0.132000, -3.520275
0.133000, -3.520280
0.134000, -3.520232
0.135000, -3.520190
0.136000, -3.520139
0.137000, -3.520090
0.138000, -3.520054
0.139000, -3.520026
0.140000, -3.520024
0.141000, -3.520016
0.142000, -3.520054
0.143000, -3.520108
0.144000, -3.520165
0.145000, -3.520219
0.146000, -3.520283
0.147000, -3.520339
0.148000, -3.520378
0.149000, -3.520396
0.150000, -3.520396
0.151000, -3.520363
0.152000, -3.520324
0.153000, -3.520275
0.154000, -3.520203
0.155000, -3.520137
0.156000, -3.520095
0.157000, -3.520083
0.158000, -3.520067
0.159000, -3.520093
0.160000, -3.520113
0.161000, -3.520155
0.162000, -3.520201
0.163000, -3.520250
0.164000, -3.520273
0.165000, -3.520293
0.166000, -3.520298
0.167000, -3.520288
0.168000, -3.520275
0.169000, -3.520239
0.170000, -3.520188
0.171000, -3.520121
0.172000, -3.520088
0.173000, -3.520054
0.174000, -3.520052
0.175000, -3.520077
0.176000, -3.520103
0.177000, -3.520144
0.178000, -3.520188
0.179000, -3.520244
0.180000, -3.520304
0.181000, -3.520342
0.182000, -3.520370
0.183000, -3.520360
0.184000, -3.520329
0.185000, -3.520291
0.186000, -3.520247
0.187000, -3.520216
0.188000, -3.520160
0.189000, -3.520108
0.190000, -3.520036
0.191000, -3.520018
0.192000, -3.520011
0.193000, -3.520013
0.194000, -3.520052
0.195000, -3.520090
0.196000, -3.520142
0.197000, -3.520185
0.198000, -3.520252
0.199000, -3.520265
0.200000, -3.520280
0.201000, -3.520285
0.202000, -3.520252
0.203000, -3.520208
0.204000, -3.520183
0.205000, -3.520149
0.206000, -3.520131
0.207000, -3.520111
0.208000, -3.520124
0.209000, -3.520139
0.210000, -3.520172
0.211000, -3.520221
0.212000, -3.520255
0.213000, -3.520301
0.214000, -3.520314
0.215000, -3.520329
0.216000, -3.520324
0.217000, -3.520309
0.218000, -3.520288
0.219000, -3.520237
0.220000, -3.520190
0.221000, -3.520131
0.222000, -3.520090
0.223000, -3.520062
0.224000, -3.520054
0.225000, -3.520052
0.226000, -3.520070
0.227000, -3.520088
0.228000, -3.520147
0.229000, -3.520216
0.230000, -3.520286
0.231000, -3.520314
0.232000, -3.520352
0.233000, -3.520373
0.234000, -3.520375
0.235000, -3.520365
0.236000, -3.520332
0.237000, -3.520291
0.238000, -3.520232
0.239000, -3.520193
0.240000, -3.520139
0.241000, -3.520121
0.242000, -3.520119
0.243000, -3.520144
0.244000, -3.520154
0.245000, -3.520198
0.246000, -3.520242
0.247000, -3.520288
0.248000, -3.520311
0.249000, -3.520327
0.250000, -3.520350
0.251000, -3.520314
0.252000, -3.520293
0.253000, -3.520232
0.254000, -3.520175
0.255000, -3.520119
0.256000, -3.520083
0.257000, -3.520059
0.258000, -3.520036
0.259000, -3.520054
0.260000, -3.520083
0.261000, -3.520139
0.262000, -3.520198
0.263000, -3.520252
0.264000, -3.520314
0.265000, -3.520386
0.266000, -3.520422
0.267000, -3.520419
0.268000, -3.520388
0.269000, -3.520347
0.270000, -3.520288
0.271000, -3.520226
0.272000, -3.520162
0.273000, -3.520098
0.274000, -3.520041
0.275000, -3.520026
0.276000, -3.520049
0.277000, -3.520085
0.278000, -3.520144
0.279000, -3.520193
0.280000, -3.520250
0.281000, -3.520301
0.282000, -3.520327
0.283000, -3.520339
0.284000, -3.520327
0.285000, -3.520298
0.286000, -3.520242
0.287000, -3.520185
0.288000, -3.520137
0.289000, -3.520093
0.290000, -3.520070
0.291000, -3.520070
0.292000, -3.520072
0.293000, -3.520098
0.294000, -3.520124
0.295000, -3.520175
0.296000, -3.520214
0.297000, -3.520255
0.298000, -3.520280
0.299000, -3.520288
0.300000, -3.520265
0.301000, -3.520229
0.302000, -3.520201
0.303000, -3.520139
0.304000, -3.520083
0.305000, -3.520021
0.306000, -3.519982
0.307000, -3.519962
0.308000, -3.519975
0.309000, -3.520000
0.310000, -3.520039
0.311000, -3.520077
0.312000, -3.520137
0.313000, -3.520198
0.314000, -3.520255
0.315000, -3.520275
0.316000, -3.520293
0.317000, -3.520286
0.318000, -3.520273
0.319000, -3.520247
0.320000, -3.520196
0.321000, -3.520144
0.322000, -3.520090
0.323000, -3.520070
0.324000, -3.520052
0.325000, -3.520065
0.326000, -3.520103
0.327000, -3.520139
0.328000, -3.520198
0.329000, -3.520255
0.330000, -3.520311
0.331000, -3.520329
0.332000, -3.520342
0.333000, -3.520324
0.334000, -3.520283
0.335000, -3.520214
0.336000, -3.520129
0.337000, -3.520065
0.338000, -3.520000
0.339000, -3.519952
0.340000, -3.519908
0.341000, -3.519895
0.342000, -3.519918
0.343000, -3.519959
0.344000, -3.520018
0.345000, -3.520085
0.346000, -3.520134
0.347000, -3.520198
0.348000, -3.520244
0.349000, -3.520291
0.350000, -3.520306
0.351000, -3.520291
0.352000, -3.520275
0.353000, -3.520214
0.354000, -3.520183
0.355000, -3.520126
0.356000, -3.520080
0.357000, -3.520052
0.358000, -3.520052
0.359000, -3.520077
0.360000, -3.520111
0.361000, -3.520160
0.362000, -3.520203
0.363000, -3.520265
0.364000, -3.520306
0.365000, -3.520337
0.366000, -3.520334
0.367000, -3.520319
0.368000, -3.520288
0.369000, -3.520239
0.370000, -3.520198
0.371000, -3.520147
0.372000, -3.520103
0.373000, -3.520072
0.374000, -3.520036
0.375000, -3.520021
0.376000, -3.520018
0.377000, -3.520018
0.378000, -3.520049
0.379000, -3.520093
0.380000, -3.520131
0.381000, -3.520160
0.382000, -3.520190
0.383000, -3.520211
0.384000, -3.520219
0.385000, -3.520221
0.386000, -3.520206
0.387000, -3.520178
0.388000, -3.520152
0.389000, -3.520111
0.390000, -3.520080
0.391000, -3.520062
0.392000, -3.520067
0.393000, -3.520075
0.394000, -3.520121
0.395000, -3.520162
0.396000, -3.520201
0.397000, -3.520255
0.398000, -3.520304
0.399000, -3.520332
0.400000, -3.520316
0.401000, -3.520301
0.402000, -3.520252
0.403000, -3.520206
0.404000, -3.520134
0.405000, -3.520070
0.406000, -3.520006
0.407000, -3.519975
0.408000, -3.519962
0.409000, -3.519998
0.410000, -3.520036
0.411000, -3.520072
0.412000, -3.520124
0.413000, -3.520178
0.414000, -3.520211
0.415000, -3.520224
0.416000, -3.520229
0.417000, -3.520196
0.418000, -3.520170
0.419000, -3.520124
0.420000, -3.520093
0.421000, -3.520049
0.422000, -3.520041
0.423000, -3.520047
0.424000, -3.520036
0.425000, -3.520049
0.426000, -3.520054
0.427000, -3.520098
0.428000, -3.520131
0.429000, -3.520175
0.430000, -3.520219
0.431000, -3.520244
0.432000, -3.520268
0.433000, -3.520291
0.434000, -3.520314
0.435000, -3.520311
0.436000, -3.520291
0.437000, -3.520265
0.438000, -3.520208
0.439000, -3.520149
0.440000, -3.520101
0.441000, -3.520085
0.442000, -3.520075
0.443000, -3.520072
0.444000, -3.520080
0.445000, -3.520108
0.446000, -3.520180
0.447000, -3.520234
0.448000, -3.520309
0.449000, -3.520339
0.450000, -3.520334
0.451000, -3.520327
0.452000, -3.520306
0.453000, -3.520270
0.454000, -3.520193
0.455000, -3.520139
0.456000, -3.520077
0.457000, -3.520029
0.458000, -3.520013
0.459000, -3.520021
0.460000, -3.520023
0.461000, -3.520067
0.462000, -3.520124
0.463000, -3.520190
0.464000, -3.520257
0.465000, -3.520288
0.466000, -3.520301
0.467000, -3.520301
0.468000, -3.520280
0.469000, -3.520239
0.470000, -3.520193
0.471000, -3.520134
0.472000, -3.520085
0.473000, -3.520029
0.474000, -3.520006
0.475000, -3.519982
0.476000, -3.519998
0.477000, -3.520039
0.478000, -3.520083
0.479000, -3.520142
0.480000, -3.520167
0.481000, -3.520203
0.482000, -3.520237
0.483000, -3.520265
0.484000, -3.520247
0.485000, -3.520206
0.486000, -3.520155
0.487000, -3.520106
0.488000, -3.520062
0.489000, -3.520016
0.490000, -3.519993
0.491000, -3.519946
