0.000000, 1.221108E-11, 4.397210E-11
0.277701, 7.408804E-11, 2.228189E-10
0.555401, 2.417427E-10, 6.037244E-10
0.833102, 4.650518E-10, 8.041361E-10
1.110803, 5.573706E-10, 3.324399E-10
1.388503, 5.688640E-10, 4.138806E-11
1.666204, 5.785397E-10, 3.484206E-11
1.943904, 6.026822E-10, 8.693713E-11
2.221605, 6.143326E-10, 4.195321E-11
2.499306, 6.236408E-10, 3.351880E-11
2.777006, 6.287099E-10, 1.825382E-11
3.054707, 6.863397E-10, 2.075249E-10
3.332408, 7.247758E-10, 1.384084E-10
3.610108, 7.343719E-10, 3.455533E-11
3.887809, 7.688336E-10, 1.240968E-10
4.165510, 7.695183E-10, 2.465374E-12
4.443210, 7.902968E-10, 7.482337E-11
4.720911, 8.533676E-10, 2.271182E-10
4.998611, 8.621743E-10, 3.171287E-11
5.276312, 8.787921E-10, 5.984046E-11
5.554013, 8.789960E-10, 7.345595E-13
5.831713, 9.087825E-10, 1.072612E-10
6.109414, 9.327031E-10, 8.613795E-11
6.387115, 9.388406E-10, 2.210118E-11
6.664815, 9.428535E-10, 1.445060E-11
6.942516, 9.485786E-10, 2.061584E-11
7.220217, 1.013948E-9, 2.353967E-10
7.497917, 1.102006E-9, 3.170938E-10
7.775618, 1.176194E-9, 2.671532E-10
8.053319, 1.213687E-9, 1.350101E-10
8.331019, 1.227812E-9, 5.086614E-11
8.608720, 1.231990E-9, 1.504363E-11
8.886420, 1.247044E-9, 5.421186E-11
9.164121, 1.301904E-9, 1.975486E-10
9.441822, 1.304056E-9, 7.751287E-12
9.719522, 1.340430E-9, 1.309827E-10
9.997223, 1.365634E-9, 9.075847E-11
10.274924, 1.369312E-9, 1.324458E-11
10.552624, 1.374739E-9, 1.954277E-11
10.830325, 1.411757E-9, 1.333003E-10
11.108026, 1.432096E-9, 7.324352E-11
11.385726, 1.443833E-9, 4.226446E-11
11.663427, 1.474422E-9, 1.101502E-10
11.941127, 1.485889E-9, 4.129291E-11
12.218828, 1.509118E-9, 8.364664E-11
12.496529, 1.531765E-9, 8.155107E-11
12.774229, 1.546376E-9, 5.261635E-11
13.051930, 1.566984E-9, 7.420698E-11
13.329631, 1.579074E-9, 4.353707E-11
13.607331, 1.580192E-9, 4.027259E-12
13.885032, 1.614894E-9, 1.249628E-10
14.162733, 1.623513E-9, 3.103520E-11
14.440433, 1.641391E-9, 6.437830E-11
14.718134, 1.680709E-9, 1.415860E-10
14.995834, 1.702086E-9, 7.697810E-11
15.273535, 1.704804E-9, 9.786294E-12
15.551236, 1.709448E-9, 1.672366E-11
15.828936, 1.711647E-9, 7.919313E-12
16.106637, 1.726816E-9, 5.462446E-11
16.384338, 1.764033E-9, 1.340151E-10
16.662038, 1.800931E-9, 1.328728E-10
16.939739, 1.862494E-9, 2.216878E-10
17.217440, 1.915566E-9, 1.911118E-10
17.495140, 1.959834E-9, 1.594075E-10
17.772841, 1.967569E-9, 2.785648E-11
18.050542, 2.001787E-9, 1.232163E-10
18.328242, 2.011070E-9, 3.342867E-11
18.605943, 2.031866E-9, 7.488706E-11
18.883643, 2.057712E-9, 9.307235E-11
19.161344, 2.088898E-9, 1.122997E-10
19.439045, 2.126418E-9, 1.351109E-10
19.716745, 2.132101E-9, 2.046374E-11
19.994446, 2.162876E-9, 1.108209E-10
20.272147, 2.249338E-9, 3.113484E-10
20.549847, 2.395904E-9, 5.277835E-10
20.827548, 2.516796E-9, 4.353317E-10
21.105249, 2.547655E-9, 1.111241E-10
21.382949, 2.549596E-9, 6.990462E-12
21.660650, 2.565977E-9, 5.898767E-11
21.938350, 2.609960E-9, 1.583831E-10
22.216051, 2.624668E-9, 5.296393E-11
22.493752, 2.629143E-9, 1.611468E-11
22.771452, 2.641701E-9, 4.522052E-11
23.049153, 2.646252E-9, 1.638831E-11
23.326854, 2.656415E-9, 3.659585E-11
23.604554, 2.672875E-9, 5.927395E-11
23.882255, 2.736779E-9, 2.301173E-10
24.159956, 2.749536E-9, 4.593787E-11
24.437656, 2.773638E-9, 8.679343E-11
24.715357, 2.793812E-9, 7.264454E-11
24.993057, 2.795538E-9, 6.215230E-12
25.270758, 2.862540E-9, 2.412743E-10
25.548459, 2.908481E-9, 1.654361E-10
25.826159, 2.910009E-9, 5.500467E-12
26.103860, 2.910552E-9, 1.953732E-12
26.381561, 2.917821E-9, 2.617796E-11
26.659261, 2.930022E-9, 4.393545E-11
26.936962, 2.933362E-9, 1.202683E-11
27.214663, 2.944862E-9, 4.141249E-11
27.492363, 2.952039E-9, 2.584506E-11
27.770064, 2.991515E-9, 1.421525E-10
28.047765, 3.000736E-9, 3.320277E-11
28.325465, 3.005677E-9, 1.779371E-11
28.603166, 3.009360E-9, 1.326259E-11
28.880866, 3.074423E-9, 2.342902E-10
29.158567, 3.180437E-9, 3.817578E-10
29.436268, 3.228363E-9, 1.725824E-10
29.713968, 3.274672E-9, 1.667584E-10
29.991669, 3.305292E-9, 1.102627E-10
30.269370, 3.336562E-9, 1.126022E-10
30.547070, 3.362738E-9, 9.425923E-11
30.824771, 3.375750E-9, 4.685788E-11
31.102472, 3.377997E-9, 8.089632E-12
31.380172, 3.381731E-9, 1.344724E-11
31.657873, 3.394868E-9, 4.730722E-11
31.935573, 3.401217E-9, 2.286382E-11
32.213274, 3.409910E-9, 3.130010E-11
32.490975, 3.422568E-9, 4.558256E-11
32.768675, 3.449932E-9, 9.853675E-11
33.046376, 3.498358E-9, 1.743837E-10
33.324077, 3.548010E-9, 1.787953E-10
33.601777, 3.608072E-9, 2.162862E-10
33.879478, 3.668287E-9, 2.168335E-10
34.157179, 3.683613E-9, 5.518734E-11
34.434879, 3.692667E-9, 3.260344E-11
34.712580, 3.707972E-9, 5.511396E-11
34.990280, 3.734602E-9, 9.589613E-11
35.267981, 3.760252E-9, 9.236588E-11
35.545682, 3.770704E-9, 3.763695E-11
35.823382, 3.774045E-9, 1.203048E-11
36.101083, 3.776702E-9, 9.566882E-12
36.378784, 3.780153E-9, 1.242918E-11
36.656484, 3.787109E-9, 2.504743E-11
36.934185, 3.798710E-9, 4.177515E-11
37.211886, 3.826027E-9, 9.836786E-11
37.489586, 3.840116E-9, 5.073534E-11
37.767287, 3.850627E-9, 3.785094E-11
38.044988, 3.851922E-9, 4.662711E-12
38.322688, 3.854270E-9, 8.453421E-12
38.600389, 3.856248E-9, 7.124114E-12
38.878089, 3.863624E-9, 2.656197E-11
39.155790, 3.878599E-9, 5.392210E-11
39.433491, 3.889635E-9, 3.974340E-11
39.711191, 3.890818E-9, 4.259763E-12
39.988892, 3.901198E-9, 3.737599E-11
40.266593, 3.915184E-9, 5.036512E-11
40.544293, 3.920928E-9, 2.068341E-11
40.821994, 3.933741E-9, 4.614059E-11
41.099695, 3.934445E-9, 2.534260E-12
41.377395, 3.946829E-9, 4.459462E-11
41.655096, 3.958515E-9, 4.208212E-11
41.932796, 3.971113E-9, 4.536557E-11
42.210497, 3.971312E-9, 7.164118E-13
