-0.389936, 2.000000
-0.374984, 2.000000
-0.360033, 2.000000
-0.345081, 7.000000
-0.330129, 17.000000
-0.315177, 16.000000
-0.300225, 23.000000
-0.285273, 35.000000
-0.270322, 63.000000
-0.255370, 81.000000
-0.240418, 119.000000
-0.225466, 113.000000
-0.210514, 151.000000
-0.195563, 190.000000
-0.180611, 224.000000
-0.165659, 265.000000
-0.150707, 253.000000
-0.135755, 314.000000
-0.120803, 321.000000
-0.105852, 359.000000
-0.090900, 371.000000
-0.075948, 386.000000
-0.060996, 322.000000
-0.046044, 373.000000
-0.031092, 376.000000
-0.016141, 388.000000
-0.001189, 399.000000
0.013763, 308.000000
0.028715, 371.000000
0.043667, 372.000000
0.058618, 390.000000
0.073570, 367.000000
0.088522, 348.000000
0.103474, 321.000000
0.118426, 361.000000
0.133378, 328.000000
0.148329, 344.000000
0.163281, 293.000000
0.178233, 240.000000
0.193185, 225.000000
0.208137, 201.000000
0.223089, 139.000000
0.238040, 93.000000
0.252992, 52.000000
0.267944, 34.000000
0.282896, 19.000000
0.297848, 17.000000
0.312800, 9.000000
0.327751, 10.000000
0.342703, 7.000000
