0.000000, 4.539748E-12, 4.549281E-11
0.099790, 5.468598E-11, 5.025154E-10
0.199581, 8.216025E-11, 2.753197E-10
0.299371, 1.427737E-10, 6.074072E-10
0.399162, 1.514482E-10, 8.692768E-11
0.498952, 1.713713E-10, 1.996491E-10
0.598743, 2.070265E-10, 3.573008E-10
0.698533, 3.195788E-10, 1.127887E-9
0.798324, 5.206017E-10, 2.014450E-9
0.898114, 6.392646E-10, 1.189121E-9
0.997904, 6.475557E-10, 8.308500E-11
1.097695, 6.706983E-10, 2.319120E-10
1.197485, 6.792527E-10, 8.572364E-11
1.297276, 6.990874E-10, 1.987632E-10
1.397066, 7.373669E-10, 3.835997E-10
1.496857, 7.441013E-10, 6.748538E-11
1.596647, 7.476288E-10, 3.534849E-11
1.696437, 7.518723E-10, 4.252445E-11
1.796228, 7.821922E-10, 3.038358E-10
1.896018, 8.434339E-10, 6.137028E-10
1.995809, 8.569704E-10, 1.356495E-10
2.095599, 8.610211E-10, 4.059198E-11
2.195390, 8.652181E-10, 4.205776E-11
2.295180, 8.669712E-10, 1.756800E-11
2.394971, 8.682581E-10, 1.289586E-11
2.494761, 8.835222E-10, 1.529619E-10
2.594551, 8.925331E-10, 9.029825E-11
2.694342, 8.958031E-10, 3.276869E-11
2.794132, 9.014082E-10, 5.616849E-11
2.893923, 9.038944E-10, 2.491432E-11
2.993713, 9.072506E-10, 3.363248E-11
3.093504, 9.082976E-10, 1.049215E-11
3.193294, 9.089488E-10, 6.525108E-12
3.293085, 9.349911E-10, 2.609705E-10
3.392875, 9.605792E-10, 2.564181E-10
3.492665, 9.822012E-10, 2.166738E-10
3.592456, 1.027634E-9, 4.552782E-10
3.692246, 1.071402E-9, 4.386032E-10
3.792037, 1.105042E-9, 3.371049E-10
3.891827, 1.116752E-9, 1.173518E-10
3.991618, 1.136938E-9, 2.022795E-10
4.091408, 1.209385E-9, 7.259929E-10
4.191198, 1.237348E-9, 2.802127E-10
4.290989, 1.239782E-9, 2.439901E-11
4.390779, 1.240383E-9, 6.018813E-12
4.490570, 1.241704E-9, 1.323402E-11
4.590360, 1.259193E-9, 1.752640E-10
4.690151, 1.273861E-9, 1.469827E-10
4.789941, 1.298138E-9, 2.432787E-10
4.889732, 1.319338E-9, 2.124468E-10
4.989522, 1.343281E-9, 2.399290E-10
5.089312, 1.348005E-9, 4.734072E-11
5.189103, 1.367874E-9, 1.991151E-10
5.288893, 1.380911E-9, 1.306357E-10
5.388684, 1.394831E-9, 1.394908E-10
5.488474, 1.441875E-9, 4.714287E-10
5.588265, 1.491152E-9, 4.938112E-10
5.688055, 1.492194E-9, 1.043475E-11
5.787846, 1.492249E-9, 5.567433E-13
5.887636, 1.507327E-9, 1.510945E-10
5.987426, 1.519426E-9, 1.212419E-10
6.087217, 1.525703E-9, 6.290957E-11
6.187007, 1.555149E-9, 2.950765E-10
6.286798, 1.561971E-9, 6.835605E-11
6.386588, 1.568880E-9, 6.924369E-11
6.486379, 1.573261E-9, 4.389529E-11
6.586169, 1.576643E-9, 3.389406E-11
6.685959, 1.580203E-9, 3.567561E-11
6.785750, 1.613092E-9, 3.295787E-10
6.885540, 1.644095E-9, 3.106850E-10
6.985331, 1.646949E-9, 2.859235E-11
7.085121, 1.671403E-9, 2.450542E-10
7.184912, 1.724920E-9, 5.362944E-10
7.284702, 1.748760E-9, 2.389027E-10
7.384493, 1.762045E-9, 1.331330E-10
7.484283, 1.767041E-9, 5.006195E-11
7.584073, 1.769430E-9, 2.393831E-11
7.683864, 1.773306E-9, 3.884207E-11
7.783654, 1.791612E-9, 1.834481E-10
7.883445, 1.806042E-9, 1.446004E-10
