0.000000, -3.523807
0.001000, -3.523815
0.002000, -3.523805
0.003000, -3.523774
0.004000, -3.523725
0.005000, -3.523666
0.006000, -3.523609
0.007000, -3.523568
0.008000, -3.523532
0.009000, -3.523517
0.010000, -3.523496
0.011000, -3.523530
0.012000, -3.523574
0.013000, -3.523651
0.014000, -3.523705
0.015000, -3.523766
0.016000, -3.523794
0.017000, -3.523802
0.018000, -3.523800
0.019000, -3.523766
0.020000, -3.523710
0.021000, -3.523612
0.022000, -3.523540
0.023000, -3.523484
0.024000, -3.523443
0.025000, -3.523417
0.026000, -3.523404
0.027000, -3.523417
0.028000, -3.523440
0.029000, -3.523484
0.030000, -3.523538
0.031000, -3.523586
0.032000, -3.523617
0.033000, -3.523658
0.034000, -3.523643
0.035000, -3.523627
0.036000, -3.523581
0.037000, -3.523558
0.038000, -3.523517
0.039000, -3.523478
0.040000, -3.523445
0.041000, -3.523432
0.042000, -3.523461
0.043000, -3.523504
0.044000, -3.523548
0.045000, -3.523594
0.046000, -3.523627
0.047000, -3.523681
0.048000, -3.523746
0.049000, -3.523782
0.050000, -3.523794
0.051000, -3.523792
0.052000, -3.523764
0.053000, -3.523740
0.054000, -3.523702
0.055000, -3.523663
0.056000, -3.523607
0.057000, -3.523545
0.058000, -3.523512
0.059000, -3.523507
0.060000, -3.523520
0.061000, -3.523550
0.062000, -3.523602
0.063000, -3.523645
0.064000, -3.523705
0.065000, -3.523756
0.066000, -3.523823
0.067000, -3.523846
0.068000, -3.523853
0.069000, -3.523828
0.070000, -3.523792
0.071000, -3.523751
0.072000, -3.523692
0.073000, -3.523633
0.074000, -3.523561
0.075000, -3.523514
0.076000, -3.523491
0.077000, -3.523471
0.078000, -3.523486
0.079000, -3.523509
0.080000, -3.523543
0.081000, -3.523556
0.082000, -3.523586
0.083000, -3.523599
0.084000, -3.523604
0.085000, -3.523604
0.086000, -3.523594
0.087000, -3.523561
0.088000, -3.523530
0.089000, -3.523496
0.090000, -3.523491
0.091000, -3.523491
0.092000, -3.523520
0.093000, -3.523563
0.094000, -3.523620
0.095000, -3.523697
0.096000, -3.523761
0.097000, -3.523823
0.098000, -3.523879
0.099000, -3.523925
0.100000, -3.523920
0.101000, -3.523915
0.102000, -3.523874
0.103000, -3.523833
0.104000, -3.523779
0.105000, -3.523728
0.106000, -3.523671
0.107000, -3.523625
0.108000, -3.523602
0.109000, -3.523581
0.110000, -3.523589
0.111000, -3.523612
0.112000, -3.523663
0.113000, -3.523699
0.114000, -3.523748
0.115000, -3.523792
0.116000, -3.523820
0.117000, -3.523833
0.118000, -3.523823
0.119000, -3.523792
0.120000, -3.523740
0.121000, -3.523679
0.122000, -3.523602
0.123000, -3.523525
0.124000, -3.523484
0.125000, -3.523455
0.126000, -3.523440
0.127000, -3.523432
0.128000, -3.523448
0.129000, -3.523491
0.130000, -3.523543
0.131000, -3.523609
0.132000, -3.523658
0.133000, -3.523674
0.134000, -3.523681
0.135000, -3.523689
0.136000, -3.523663
0.137000, -3.523597
0.138000, -3.523517
0.139000, -3.523437
0.140000, -3.523365
0.141000, -3.523301
0.142000, -3.523276
0.143000, -3.523247
0.144000, -3.523276
0.145000, -3.523342
0.146000, -3.523404
0.147000, -3.523478
